0.9009827008484066 0.8681073499025604 0.1132417638388083 0.13144788226658716 0.10137026522639442 0.11779368763156778 
0.47815877231388365 0.3722232905757451 0.6266561912600701 0.461581852763688 0.08261501491724588 0.2923811273529534 
0.12394352059543812 0.858575776347684 0.5646161384935878 0.6701633657380457 0.5480897466920344 0.9103450746002996 
0.7723569287963752 0.4632044987354734 0.606531123421066 0.7201098619154974 0.5280772666411143 0.8774666081296556 
0.41078436798542883 0.44615241243436027 0.6198781997603319 0.24887694490891593 0.714416408070524 0.7224402911405086 
0.6911778748818348 0.5349552780701006 0.10751216559875437 0.8981212346699943 0.49588503156635355 0.34331010587277255 
0.6450313248806294 0.837664027615137 0.3319080692681575 0.5845523619657595 0.5023156532106241 0.301737742917674 
0.48584484748558954 0.08207756084459661 0.8792471311137571 0.8955421647671058 0.5614195054975747 0.112084569385562 
0.27081916154223484 0.13113592092145615 0.08433888369340198 0.5815511433962416 0.5594491906458243 0.11145516406293832 
0.09696090402469887 0.6103839515464214 0.5100486606566746 0.5414280381320442 0.6664629481281388 0.1396540391897093 
0.5681042308617488 0.44835757071222454 0.175020564400803 0.4805271849487605 0.6883788975409194 0.9105699436771328 
0.6767039933127331 0.9019506854099152 0.654999282359721 0.11110353670109274 0.5253117604812976 0.5049001682558811 
0.32274730295117704 0.17656691940882402 0.628509410422603 0.6099810940275476 0.9090513363398923 0.6039307577689635 
0.8727419115303874 0.11725053360933313 0.41198514540351616 0.4638135133536681 0.6475433678575765 0.24155606388763745 
0.3078733685866173 0.2617908060632702 0.2817581184291266 0.9107526399481053 0.47643594070429635 0.5470443532688434 
0.11105498034324973 0.33065706078081847 0.2893485901784687 0.36954156199899424 0.09838589767171196 0.15802036096294142 
0.49614264822447995 0.7764893245843216 0.7454239369276167 0.8763735274820605 0.30347601373537036 0.4276726608710909 
0.7431180695336852 0.3307405785197262 0.6021498019234552 0.1142822074344621 0.3303422676710805 0.6935999309678309 
0.5166957436241506 0.9088767299484866 0.6283147481850045 0.28250832419261623 0.3985397607919984 0.8858457462546242 
0.12054947771066538 0.6538138911502558 0.845008483322839 0.32964903813444446 0.8829733289787173 0.39488606195546205 
0.4298656994564137 0.7872802547207116 0.09917858213753139 0.11531421712747636 0.6814945567821414 0.32182453564680924 
0.3021183229378792 0.08880386570067444 0.7373495620744837 0.17519994509718284 0.4833447659544824 0.7072039484505939 
0.9056064981477605 0.488988059031684 0.8712304007336572 0.8268394335414048 0.9181446260321207 0.39049446611834565 
0.09741393522726338 0.8828388787581156 0.32150026764979156 0.10706110037621908 0.10988519575110794 0.37449944464115426 
0.7127048072878169 0.28685613116553854 0.36721523284792934 0.6863484511073117 0.09293525067849628 0.8813867130203048 
0.7236670597160765 0.6695869255370007 0.09110368192837903 0.17237270646904718 0.4726293201112668 0.2799665485798444 
0.25109768427410584 0.3260957127586238 0.351116902547813 0.10397448838930134 0.28601225320983126 0.6911929138854086 
0.8579475656310076 0.4860725874258657 0.7182910239079565 0.10466919980783679 0.8399093350269957 0.3564118596490414 
0.9007989879153675 0.7203382453727776 0.8918536941970507 0.31110675865920656 0.3227422345482762 0.2719164440560932 
0.10138104323034386 0.3821080381505827 0.6456214514548843 0.696378324910173 0.44596215853100984 0.8867048062347367 
0.28086302203447266 0.7401848405661613 0.3835437409749486 0.9100702274563087 0.20423122296281432 0.3062856118314833 
0.1367551743772441 0.11053613701403836 0.21511319150048774 0.5198061010004564 0.6403733763487578 0.9039267917924284 
0.9129658744041264 0.41216247969543907 0.3274823824060613 0.7798264030258557 0.9133403519005839 0.7989095207608681 
0.8265496215326557 0.10679122712743283 0.6470740448257623 0.9081914312128953 0.1621662864362099 0.44473653223892773 
0.28878194245279476 0.08442639256914575 0.8853113590151693 0.5432180311445473 0.3501752624244126 0.31162024651039455 
0.4244708748748745 0.3245707906021813 0.6460306345614192 0.0976012002424636 0.9045252499967615 0.28814451076251224 
0.29316861963950885 0.6924001900031276 0.8799212161765736 0.10562930328702402 0.3105361276543601 0.7259145656714292 
0.4125199132246245 0.9004729324161442 0.7157152340903777 0.886895581242837 0.6949188757153357 0.8673222148823376 
